0.9967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9054054054054054,0.013513513513513514,0.0,0.0,0.06756756756756757,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.030612244897959183,0.8673469387755102,0.01020408163265306,0.0,0.01020408163265306,0.0,0.030612244897959183,0.01020408163265306,0.0,0.02040816326530612,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6666666666666666,0.04666666666666667,0.0,0.006666666666666667,0.0,0.013333333333333334,0.24,0.006666666666666667,0.0,0.013333333333333334,0.006666666666666667,0.0,0.0,0.0
0.0,0.004622496147919877,0.0,0.0,0.0,0.8135593220338984,0.0,0.0,0.0,0.0,0.0030816640986132513,0.16024653312788906,0.015408320493066256,0.0,0.0015408320493066256,0.0015408320493066256,0.0,0.0
0.006242197253433208,0.0,0.0,0.0,0.0,0.0,0.9912609238451935,0.0,0.0,0.0,0.0,0.0012484394506866417,0.0012484394506866417,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.9117647058823529,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.011904761904761904,0.0,0.011904761904761904,0.05952380952380952,0.0,0.0,0.0,0.0,0.0
0.008733624454148471,0.002183406113537118,0.0,0.0,0.004366812227074236,0.002183406113537118,0.0,0.006550218340611353,0.0,0.9301310043668122,0.013100436681222707,0.002183406113537118,0.0,0.026200873362445413,0.004366812227074236,0.0,0.0,0.0
0.000942507068803016,0.0,0.000471253534401508,0.0,0.003770028275212064,0.003298774740810556,0.000471253534401508,0.0,0.0,0.001885014137606032,0.9769085768143261,0.003298774740810556,0.0,0.000471253534401508,0.000471253534401508,0.007540056550424128,0.0,0.000471253534401508
0.0,0.0,0.0,0.0,0.0,0.037934668071654375,0.0,0.0,0.0,0.0,0.0036880927291886197,0.9504741833508957,0.006322444678609062,0.0,0.001053740779768177,0.0005268703898840885,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0031847133757961785,0.0,0.0,0.0015923566878980893,0.0,0.0,0.005573248407643312,0.9880573248407644,0.0,0.0015923566878980893,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.0,0.011627906976744186,0.10465116279069768,0.023255813953488372,0.023255813953488372,0.0,0.7906976744186046,0.011627906976744186,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.001310615989515072,0.001310615989515072,0.0,0.0,0.0,0.014416775884665793,0.007863695937090432,0.00655307994757536,0.005242463958060288,0.002621231979030144,0.9606815203145478,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.13366336633663367,0.01485148514851485,0.0,0.0,0.0,0.8465346534653465,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.9487179487179487,0.0
0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.04424778761061947,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.0,0.9292035398230089
